 frequency      frequency      frequency      frequency      vdb(net6)      frequency      vp(net6)      
 3.1622777e+10  3.1622777e+10  0.0000000e+00  3.1622777e+10 -9.5526682e+01  3.1622777e+10  4.1453217e+01 
 3.9810717e+10  3.9810717e+10  0.0000000e+00  3.9810717e+10 -9.6163775e+01  3.9810717e+10  3.4408932e+01 
 5.0118723e+10  5.0118723e+10  0.0000000e+00  5.0118723e+10 -9.6616091e+01  5.0118723e+10  2.8194951e+01 
 6.3095734e+10  6.3095734e+10  0.0000000e+00  6.3095734e+10 -9.6926182e+01  6.3095734e+10  2.2877488e+01 
 7.9432823e+10  7.9432823e+10  0.0000000e+00  7.9432823e+10 -9.7133204e+01  7.9432823e+10  1.8433149e+01 
 1.0000000e+11  1.0000000e+11  0.0000000e+00  1.0000000e+11 -9.7268815e+01  1.0000000e+11  1.4781594e+01 
 1.2589254e+11  1.2589254e+11  0.0000000e+00  1.2589254e+11 -9.7356496e+01  1.2589254e+11  1.1816922e+01 
 1.5848932e+11  1.5848932e+11  0.0000000e+00  1.5848932e+11 -9.7412694e+01  1.5848932e+11  9.4293518e+00 
 1.9952623e+11  1.9952623e+11  0.0000000e+00  1.9952623e+11 -9.7448505e+01  1.9952623e+11  7.5171280e+00 
 2.5118864e+11  2.5118864e+11  0.0000000e+00  2.5118864e+11 -9.7471235e+01  2.5118864e+11  5.9915767e+00 
 3.1622777e+11  3.1622777e+11  0.0000000e+00  3.1622777e+11 -9.7485618e+01  3.1622777e+11  4.7781934e+00 
 3.9810717e+11  3.9810717e+11  0.0000000e+00  3.9810717e+11 -9.7494688e+01  3.9810717e+11  3.8157827e+00 
 5.0118723e+11  5.0118723e+11  0.0000000e+00  5.0118723e+11 -9.7500377e+01  5.0118723e+11  3.0548214e+00 
 6.3095734e+11  6.3095734e+11  0.0000000e+00  6.3095734e+11 -9.7503900e+01  6.3095734e+11  2.4556548e+00 
 7.9432823e+11  7.9432823e+11  0.0000000e+00  7.9432823e+11 -9.7506014e+01  7.9432823e+11  1.9868079e+00 
 1.0000000e+12  1.0000000e+12  0.0000000e+00  1.0000000e+12 -9.7507172e+01  1.0000000e+12  1.6235226e+00 
