 frequency      frequency      frequency      frequency      vdb(net6)      frequency      vp(net6)      
 3.1622777e+06  3.1622777e+06  0.0000000e+00  3.1622777e+06 -8.9877736e+00  3.1622777e+06 -9.0727323e+01 
 3.9810717e+06  3.9810717e+06  0.0000000e+00  3.9810717e+06 -1.0677977e+01  3.9810717e+06 -9.8397782e+01 
 5.0118723e+06  5.0118723e+06  0.0000000e+00  5.0118723e+06 -1.2330812e+01  5.0118723e+06 -1.0634013e+02 
 6.3095734e+06  6.3095734e+06  0.0000000e+00  6.3095734e+06 -1.3895652e+01  6.3095734e+06 -1.1470378e+02 
 7.9432823e+06  7.9432823e+06  0.0000000e+00  7.9432823e+06 -1.5323637e+01  7.9432823e+06 -1.2355635e+02 
 1.0000000e+07  1.0000000e+07  0.0000000e+00  1.0000000e+07 -1.6573840e+01  1.0000000e+07 -1.3285340e+02 
 1.2589254e+07  1.2589254e+07  0.0000000e+00  1.2589254e+07 -1.7622778e+01  1.2589254e+07 -1.4244653e+02 
 1.5848932e+07  1.5848932e+07  0.0000000e+00  1.5848932e+07 -1.8472612e+01  1.5848932e+07 -1.5213923e+02 
 1.9952623e+07  1.9952623e+07  0.0000000e+00  1.9952623e+07 -1.9152751e+01  1.9952623e+07 -1.6176724e+02 
 2.5118864e+07  2.5118864e+07  0.0000000e+00  2.5118864e+07 -1.9714052e+01  2.5118864e+07 -1.7125738e+02 
 3.1622777e+07  3.1622777e+07  0.0000000e+00  3.1622777e+07 -2.0219914e+01  3.1622777e+07  1.7936659e+02 
 3.9810717e+07  3.9810717e+07  0.0000000e+00  3.9810717e+07 -2.0738695e+01  3.9810717e+07  1.7002749e+02 
 5.0118723e+07  5.0118723e+07  0.0000000e+00  5.0118723e+07 -2.1338091e+01  5.0118723e+07  1.6066283e+02 
 6.3095734e+07  6.3095734e+07  0.0000000e+00  6.3095734e+07 -2.2079087e+01  6.3095734e+07  1.5128795e+02 
 7.9432823e+07  7.9432823e+07  0.0000000e+00  7.9432823e+07 -2.3007822e+01  7.9432823e+07  1.4202508e+02 
 1.0000000e+08  1.0000000e+08  0.0000000e+00  1.0000000e+08 -2.4147465e+01  1.0000000e+08  1.3307829e+02 
 1.2589254e+08  1.2589254e+08  0.0000000e+00  1.2589254e+08 -2.5495206e+01  1.2589254e+08  1.2466238e+02 
 1.5848932e+08  1.5848932e+08  0.0000000e+00  1.5848932e+08 -2.7027348e+01  1.5848932e+08  1.1692562e+02 
 1.9952623e+08  1.9952623e+08  0.0000000e+00  1.9952623e+08 -2.8709886e+01  1.9952623e+08  1.0990744e+02 
 2.5118864e+08  2.5118864e+08  0.0000000e+00  2.5118864e+08 -3.0508956e+01  2.5118864e+08  1.0354090e+02 
 3.1622777e+08  3.1622777e+08  0.0000000e+00  3.1622777e+08 -3.2397605e+01  3.1622777e+08  9.7681369e+01 
 3.9810717e+08  3.9810717e+08  0.0000000e+00  3.9810717e+08 -3.4358760e+01  3.9810717e+08  9.2139956e+01 
 5.0118723e+08  5.0118723e+08  0.0000000e+00  5.0118723e+08 -3.6385938e+01  5.0118723e+08  8.6711078e+01 
 6.3095734e+08  6.3095734e+08  0.0000000e+00  6.3095734e+08 -3.8483166e+01  6.3095734e+08  8.1194563e+01 
 7.9432823e+08  7.9432823e+08  0.0000000e+00  7.9432823e+08 -4.0664556e+01  7.9432823e+08  7.5417882e+01 
 1.0000000e+09  1.0000000e+09  0.0000000e+00  1.0000000e+09 -4.2952944e+01  1.0000000e+09  6.9263966e+01 
 1.2589254e+09  1.2589254e+09  0.0000000e+00  1.2589254e+09 -4.5375929e+01  1.2589254e+09  6.2704390e+01 
 1.5848932e+09  1.5848932e+09  0.0000000e+00  1.5848932e+09 -4.7957421e+01  1.5848932e+09  5.5825105e+01 
 1.9952623e+09  1.9952623e+09  0.0000000e+00  1.9952623e+09 -5.0704642e+01  1.9952623e+09  4.8815895e+01 
 2.5118864e+09  2.5118864e+09  0.0000000e+00  2.5118864e+09 -5.3595313e+01  2.5118864e+09  4.1891961e+01 
 3.1622777e+09  3.1622777e+09  0.0000000e+00  3.1622777e+09 -5.6575227e+01  3.1622777e+09  3.5149804e+01 
 3.9810717e+09  3.9810717e+09  0.0000000e+00  3.9810717e+09 -5.9575919e+01  3.9810717e+09  2.8436161e+01 
 5.0118723e+09  5.0118723e+09  0.0000000e+00  5.0118723e+09 -6.2547179e+01  5.0118723e+09  2.1373117e+01 
 6.3095734e+09  6.3095734e+09  0.0000000e+00  6.3095734e+09 -6.5476123e+01  6.3095734e+09  1.3596280e+01 
 7.9432823e+09  7.9432823e+09  0.0000000e+00  7.9432823e+09 -6.8370199e+01  7.9432823e+09  5.0233544e+00 
 1.0000000e+10  1.0000000e+10  0.0000000e+00  1.0000000e+10 -7.1224123e+01  1.0000000e+10 -4.0785534e+00 
 1.2589254e+10  1.2589254e+10  0.0000000e+00  1.2589254e+10 -7.4007065e+01  1.2589254e+10 -1.3213997e+01 
 1.5848932e+10  1.5848932e+10  0.0000000e+00  1.5848932e+10 -7.6676087e+01  1.5848932e+10 -2.1814327e+01 
 1.9952623e+10  1.9952623e+10  0.0000000e+00  1.9952623e+10 -7.9196382e+01  1.9952623e+10 -2.9351224e+01 
 2.5118864e+10  2.5118864e+10  0.0000000e+00  2.5118864e+10 -8.1551068e+01  2.5118864e+10 -3.5409470e+01 
 3.1622777e+10  3.1622777e+10  0.0000000e+00  3.1622777e+10 -8.3737363e+01  3.1622777e+10 -3.9722650e+01 
 3.9810717e+10  3.9810717e+10  0.0000000e+00  3.9810717e+10 -8.5755851e+01  3.9810717e+10 -4.2173817e+01 
 5.0118723e+10  5.0118723e+10  0.0000000e+00  5.0118723e+10 -8.7600863e+01  5.0118723e+10 -4.2778460e+01 
 6.3095734e+10  6.3095734e+10  0.0000000e+00  6.3095734e+10 -8.9256504e+01  6.3095734e+10 -4.1672108e+01 
 7.9432823e+10  7.9432823e+10  0.0000000e+00  7.9432823e+10 -9.0699655e+01  7.9432823e+10 -3.9109026e+01 
 1.0000000e+11  1.0000000e+11  0.0000000e+00  1.0000000e+11 -9.1908941e+01  1.0000000e+11 -3.5455636e+01 
 1.2589254e+11  1.2589254e+11  0.0000000e+00  1.2589254e+11 -9.2875807e+01  1.2589254e+11 -3.1153439e+01 
 1.5848932e+11  1.5848932e+11  0.0000000e+00  1.5848932e+11 -9.3611536e+01  1.5848932e+11 -2.6645944e+01 
 1.9952623e+11  1.9952623e+11  0.0000000e+00  1.9952623e+11 -9.4145870e+01  1.9952623e+11 -2.2298650e+01 
 2.5118864e+11  2.5118864e+11  0.0000000e+00  2.5118864e+11 -9.4518797e+01  2.5118864e+11 -1.8351973e+01 
 3.1622777e+11  3.1622777e+11  0.0000000e+00  3.1622777e+11 -9.4771065e+01  3.1622777e+11 -1.4921269e+01 
 3.9810717e+11  3.9810717e+11  0.0000000e+00  3.9810717e+11 -9.4937831e+01  3.9810717e+11 -1.2027716e+01 
 5.0118723e+11  5.0118723e+11  0.0000000e+00  5.0118723e+11 -9.5046296e+01  5.0118723e+11 -9.6360453e+00 
 6.3095734e+11  6.3095734e+11  0.0000000e+00  6.3095734e+11 -9.5116042e+01  6.3095734e+11 -7.6847049e+00 
 7.9432823e+11  7.9432823e+11  0.0000000e+00  7.9432823e+11 -9.5160506e+01  7.9432823e+11 -6.1049853e+00 
 1.0000000e+12  1.0000000e+12  0.0000000e+00  1.0000000e+12 -9.5188616e+01  1.0000000e+12 -4.8311691e+00 
